perfil_id,version_perfil,vigencia_desde,pais,moneda,descripcion_visible,nivel_informacion_visible,estado_alcance_mvp,actividad_1_familia,actividad_1_codigo_cuoc,actividad_1_ocupacion_cuoc,actividad_1_codigo_denominacion_cuoc,actividad_1_denominacion_cuoc,actividad_1_rol,actividad_1_modalidad_ingreso,actividad_1_visible,actividad_2_familia,actividad_2_codigo_cuoc,actividad_2_ocupacion_cuoc,actividad_2_codigo_denominacion_cuoc,actividad_2_denominacion_cuoc,actividad_2_rol,actividad_2_modalidad_ingreso,actividad_2_visible,cantidad_fuentes_ingreso,estado_ingresos_extraible,hobby_1,hobby_2,meta_declarada,horizonte_meta,responsabilidad_declarada,personas_a_cargo_declaradas,realidad_sintetica_completa,informacion_extraible,informacion_no_determinable,historia_financiera_controlada,liquidez_inicial,deuda_inicial,consentimiento_analisis,particion,es_sintetico,version_esquema,huella_registro,estado_ingreso_actual,ingreso_mensual_neto,actividad_principal_declarada,ingreso_principal,modalidad_ingreso_principal,tiene_ingreso_adicional,ingreso_adicional,modalidad_ingreso_adicional,objetivo_proximo,hobbies,responsabilidad_financiera,tipos_deuda,nivel_endeudamiento_pct,estado_calculo_endeudamiento,habito_ahorro
PERF_0112,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 4417667 COP. Ingreso adicional: Docente de educación básica secundaria. Hobbies declarados: cocina_y_reposteria | fotografia_y_video. Objetivo: comprar bicicleta.,amplia,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,mixto,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,si,2,ingresos_mixtos_declarados,cocina_y_reposteria,fotografia_y_video,comprar_bicicleta,6_meses,,,actividad_principal:nutricion_y_dietetica | actividad_secundaria:docencia_y_formacion | hobbies:cocina_y_reposteria | fotografia_y_video | meta:comprar_bicicleta | responsabilidad:ninguna_declarada | historia:situacion_critica,nutricion_y_dietetica | docencia_y_formacion | cocina_y_reposteria | fotografia_y_video | comprar_bicicleta,responsabilidades,situacion_critica,1559422,16113973,si,train,si,fincoach_mvp_estructurado_v2.0,2e0bce84efd1ad49a5a389750a2266f5b87c0c764cafaad7ca9a1012c543fd4b,mixto,4417667,Nutricionista dietista,Nutricionista dietista,mixto,si,Docente de educación básica secundaria,variable,comprar bicicleta,cocina_y_reposteria | fotografia_y_video,no declarada,credito,31.43,calculado,media
PERF_0113,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 550000 COP. Hobbies declarados: manualidades_y_artesanias | impresion_3d.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,apoyo,si,domicilios_mensajeria_y_reparto,96211.0,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,secundaria,variable,si,1,apoyo_declarado,manualidades_y_artesanias,impresion_3d,,,,,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:domicilios_mensajeria_y_reparto | hobbies:manualidades_y_artesanias | impresion_3d | meta:crear_fondo_emergencia | responsabilidad:gastos_de_un_hijo | historia:acumulacion_estable,musica_y_entretenimiento_dj | domicilios_mensajeria_y_reparto,hobbies | meta | responsabilidades,acumulacion_estable,17245689,0,si,validation,si,fincoach_mvp_estructurado_v2.0,abfcabd5907c8801b73ae1183bcad0157fe06f1dc6e1626faf5453d6094239ca,apoyo,550000,Disc jockey,apoyo familiar o de terceros,apoyo,no,,,no declarado,manualidades_y_artesanias | impresion_3d,no declarada,sin_deuda,0.0,calculado,baja
PERF_0114,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: musica. Objetivo: comprar equipo de trabajo.,amplia,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,apoyo,si,nutricion_y_dietetica,22650.0,Nutricionistas dietistas,22650.014,Nutricionista dietista,secundaria,mixto,si,1,apoyo_declarado,musica,,comprar_equipo_de_trabajo,6_a_12_meses,aporte_hogar_compartido,0.0,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:nutricion_y_dietetica | hobbies:musica | meta:comprar_equipo_de_trabajo | responsabilidad:aporte_hogar_compartido | historia:equilibrio_sostenible,deporte_competitivo_ciclismo | nutricion_y_dietetica | musica | comprar_equipo_de_trabajo | aporte_hogar_compartido,otras_fuentes_no_declaradas,equilibrio_sostenible,2689020,0,si,train,si,fincoach_mvp_estructurado_v2.0,e42ae922e7d4b78f8928d213344c0d1a9cf5680437f53df910640207677394dc,apoyo,500000,Ciclista,apoyo familiar o de terceros,apoyo,no,,,comprar equipo de trabajo,musica,aporte hogar compartido,sin_deuda,0.0,calculado,baja
PERF_0115,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: fotografia_y_video | manualidades_y_artesanias.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,estable,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,no,1,ingreso_fijo_declarado,fotografia_y_video,manualidades_y_artesanias,,,medicamentos_de_un_familiar,1.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:docencia_y_formacion | hobbies:fotografia_y_video | manualidades_y_artesanias | meta:mejorar_vivienda | responsabilidad:medicamentos_de_un_familiar | historia:variable_resiliente,domicilios_mensajeria_y_reparto | fotografia_y_video | manualidades_y_artesanias | medicamentos_de_un_familiar,segunda_actividad_economica | meta,variable_resiliente,2655600,0,si,train,si,fincoach_mvp_estructurado_v2.0,2afdab420b0fb19c83f53cf137e944b5dcf2231841ef872139099aeb3e228388,fijo,500000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,fijo,no,,,no declarado,fotografia_y_video | manualidades_y_artesanias,medicamentos de un familiar,sin_deuda,0.0,calculado,media
PERF_0116,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: videojuegos_y_streaming. Objetivo: hacer certificacion profesional.,parcial,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,estable,si,musica_y_entretenimiento_dj,26521.0,Intérpretes musicales,26521.035,Disc jockey,secundaria,variable,no,1,ingreso_fijo_declarado,videojuegos_y_streaming,,hacer_certificacion_profesional,3_a_6_meses,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:ventas_al_por_menor | actividad_secundaria:musica_y_entretenimiento_dj | hobbies:videojuegos_y_streaming | meta:hacer_certificacion_profesional | responsabilidad:apoyo_parcial_a_dos_familiares | historia:uso_planificado_reserva,ventas_al_por_menor | videojuegos_y_streaming | hacer_certificacion_profesional | apoyo_parcial_a_dos_familiares,segunda_actividad_economica,uso_planificado_reserva,13157027,3430566,si,train,si,fincoach_mvp_estructurado_v2.0,e670cd484c5d38260b04f4fb6288db154548d33ce3880a7f9ccb57422c8816ee,fijo,500000,Vendedor de tienda / Vendedora de tienda,Vendedor de tienda / Vendedora de tienda,fijo,no,,,hacer certificacion profesional,videojuegos_y_streaming,apoyo parcial a dos familiares,credito,84.53,calculado,alta
PERF_0117,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: sin_ingresos. Hobbies declarados: turismo_y_viajes.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,sin_ingresos,si,peluqueria_y_barberia,51410.0,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,secundaria,variable,si,0,sin_ingresos_declarados,turismo_y_viajes,,,,,,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:peluqueria_y_barberia | hobbies:turismo_y_viajes | meta:hacer_viaje | responsabilidad:apoyo_parcial_a_dos_familiares | historia:deterioro_reciente,diseno_audiovisual_y_edicion_de_video | peluqueria_y_barberia | turismo_y_viajes,meta | responsabilidades,deterioro_reciente,6044612,0,si,train,si,fincoach_mvp_estructurado_v2.0,ae72edb78779f2ef17bf1fdecef8f067a631aedf9133aafdd755400bc33af38a,sin_ingresos,0,Editor de video / Editora de video,sin ingresos actualmente; experiencia en Editor de video / Editora de video,sin_ingresos,no,,,no declarado,turismo_y_viajes,no declarada,sin_deuda,0.0,sin_ingresos_sin_pago_observado,nunca
PERF_0118,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 5009333 COP. Hobbies declarados: impresion_3d | videojuegos_y_streaming. Objetivo: mejorar vivienda.,amplia,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,variable,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,si,1,ingreso_variable_declarado,impresion_3d,videojuegos_y_streaming,mejorar_vivienda,12_meses,,,actividad_principal:docencia_y_formacion | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:impresion_3d | videojuegos_y_streaming | meta:mejorar_vivienda | responsabilidad:gastos_de_un_hijo | historia:fragilidad_sostenida,docencia_y_formacion | deporte_competitivo_ciclismo | impresion_3d | videojuegos_y_streaming | mejorar_vivienda,responsabilidades,fragilidad_sostenida,1880140,24662556,si,train,si,fincoach_mvp_estructurado_v2.0,9dbbf217d5ef175e14fcc9344d840778cd1b8550ece1ddff7591f21eb866c48d,variable,5009333,Docente de educación básica secundaria,Docente de educación básica secundaria,variable,no,,,mejorar vivienda,impresion_3d | videojuegos_y_streaming,no declarada,credito,12.64,calculado,media
PERF_0119,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: sin_ingresos. Hobbies declarados: jardineria_y_agricultura_urbana | manualidades_y_artesanias. Objetivo: mejorar vivienda.,amplia,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,sin_ingresos,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,si,0,sin_ingresos_declarados,jardineria_y_agricultura_urbana,manualidades_y_artesanias,mejorar_vivienda,12_meses,,,actividad_principal:agricultura | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:jardineria_y_agricultura_urbana | manualidades_y_artesanias | meta:mejorar_vivienda | responsabilidad:apoyo_mensual_madre_o_padre | historia:situacion_critica,agricultura | diseno_audiovisual_y_edicion_de_video | jardineria_y_agricultura_urbana | manualidades_y_artesanias | mejorar_vivienda,responsabilidades,situacion_critica,1588184,10577351,si,train,si,fincoach_mvp_estructurado_v2.0,a8a6826d2e3e556dd4c92b1c61a6e3783e5a612278e41ccb63785cc56e0698a1,sin_ingresos,0,Horticultor / Horticultora,sin ingresos actualmente; experiencia en Horticultor / Horticultora,sin_ingresos,no,,,mejorar vivienda,jardineria_y_agricultura_urbana | manualidades_y_artesanias,no declarada,credito,,no_calculable_sin_ingresos,nunca
PERF_0120,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 6780667 COP. Hobbies declarados: ciclismo | videojuegos_y_streaming.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,ciclismo,videojuegos_y_streaming,,,gastos_de_un_hijo,1.0,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ninguna | hobbies:ciclismo | videojuegos_y_streaming | meta:ampliar_actividad_economica | responsabilidad:gastos_de_un_hijo | historia:acumulacion_estable,peluqueria_y_barberia | ciclismo | videojuegos_y_streaming | gastos_de_un_hijo,meta,acumulacion_estable,14573466,11989558,si,train,si,fincoach_mvp_estructurado_v2.0,4c88a74c1066a95d4877b8fa432ad2c4aa5e6a20305490ba512af5f4175fa78b,variable,6780667,Barbero / Barbera,Barbero / Barbera,variable,no,,,no declarado,ciclismo | videojuegos_y_streaming,gastos de un hijo,credito,5.89,calculado,media
PERF_0121,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 7071000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: pintura.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,pintura,,,,,,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | meta:ampliar_actividad_economica | responsabilidad:apoyo_mensual_madre_o_padre | historia:equilibrio_sostenible,ingenieria_y_desarrollo_de_software | pintura,meta | responsabilidades,equilibrio_sostenible,3755265,4494403,si,train,si,fincoach_mvp_estructurado_v2.0,63d2368b611fc93ba118a3fc218c51b04fd17ac62d30850a2915fea3a7cb69af,mixto,7071000,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,mixto,si,actividad independiente adicional,variable,no declarado,pintura,no declarada,credito,5.96,calculado,media
PERF_0122,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: cocina_y_reposteria. Objetivo: hacer certificacion profesional.,amplia,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,estable,si,musica_y_entretenimiento_dj,26521.0,Intérpretes musicales,26521.035,Disc jockey,secundaria,variable,si,1,ingreso_fijo_declarado,cocina_y_reposteria,,hacer_certificacion_profesional,3_a_6_meses,,,actividad_principal:nutricion_y_dietetica | actividad_secundaria:musica_y_entretenimiento_dj | hobbies:cocina_y_reposteria | meta:hacer_certificacion_profesional | responsabilidad:apoyo_mensual_madre_o_padre | historia:variable_resiliente,nutricion_y_dietetica | musica_y_entretenimiento_dj | cocina_y_reposteria | hacer_certificacion_profesional,responsabilidades,variable_resiliente,7872510,8088398,si,train,si,fincoach_mvp_estructurado_v2.0,5b09dbadda1be230e339e8fd0b35b5391f9428378f0b2e37823de844bec02a6f,fijo,500000,Nutricionista dietista,Nutricionista dietista,fijo,no,,,hacer certificacion profesional,cocina_y_reposteria,no declarada,credito,0.0,calculado,alta
PERF_0123,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3155000 COP. Hobbies declarados: manualidades_y_artesanias. Objetivo: hacer viaje.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,variable,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,si,1,ingreso_variable_declarado,manualidades_y_artesanias,,hacer_viaje,6_a_12_meses,,,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:manualidades_y_artesanias | meta:hacer_viaje | responsabilidad:gastos_de_un_hijo | historia:uso_planificado_reserva,musica_y_entretenimiento_dj | diseno_audiovisual_y_edicion_de_video | hacer_viaje,hobbies | responsabilidades,uso_planificado_reserva,13398357,0,si,train,si,fincoach_mvp_estructurado_v2.0,a7e2006736f4b786b04262c2b842be3e8d7100ee2bd1dbdff324518a1ae2e0a4,variable,3155000,Disc jockey,Disc jockey,variable,no,,,hacer viaje,manualidades_y_artesanias,no declarada,sin_deuda,0.0,calculado,baja
PERF_0124,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 6917333 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: musica. Objetivo: comprar equipo de trabajo.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,musica,,comprar_equipo_de_trabajo,6_a_12_meses,medicamentos_de_un_familiar,1.0,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:ninguna | hobbies:musica | meta:comprar_equipo_de_trabajo | responsabilidad:medicamentos_de_un_familiar | historia:deterioro_reciente,deporte_competitivo_ciclismo | musica | comprar_equipo_de_trabajo | medicamentos_de_un_familiar,otras_fuentes_no_declaradas,deterioro_reciente,6534973,3409543,si,train,si,fincoach_mvp_estructurado_v2.0,9fc2474309c91a1cf65107626815186c3128c6fa29b5e86afcef091d4675d19e,mixto,6917333,Ciclista,Ciclista,mixto,si,actividad independiente adicional,variable,comprar equipo de trabajo,musica,medicamentos de un familiar,credito,10.67,calculado,media
PERF_0125,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3824333 COP. Hobbies declarados: fotografia_y_video | manualidades_y_artesanias.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,variable,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,no,1,ingreso_variable_declarado,fotografia_y_video,manualidades_y_artesanias,,,aporte_hogar_compartido,0.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:fotografia_y_video | manualidades_y_artesanias | meta:hacer_viaje | responsabilidad:aporte_hogar_compartido | historia:fragilidad_sostenida,domicilios_mensajeria_y_reparto | fotografia_y_video | manualidades_y_artesanias | aporte_hogar_compartido,segunda_actividad_economica | meta,fragilidad_sostenida,412310,23497287,si,train,si,fincoach_mvp_estructurado_v2.0,56139dfc243d15f7bd93dd3bdbd3bb9a7e57476bf7fee7126ee722843cb8e425,variable,3824333,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,variable,no,,,no declarado,fotografia_y_video | manualidades_y_artesanias,aporte hogar compartido,credito,23.79,calculado,baja
